CustomerKey	GeographyKey	CustomerAlternateKey	Title	FirstName	MiddleName	LastName	NameStyle	BirthDate	MaritalStatus	Suffix	Gender	EmailAddress	YearlyIncome	TotalChildren	NumberChildrenAtHome	EnglishEducation	SpanishEducation	FrenchEducation	EnglishOccupation	SpanishOccupation	FrenchOccupation	HouseOwnerFlag	NumberCarsOwned	AddressLine1	AddressLine2	Phone	DateFirstPurchase	CommuteDistance
11276	49	AW00011276	NULL	Nancy	E	Chapman	0	1963-09-19	M	NULL	F	nancy7@adventure-works.com	80000.00	4	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	1480 Shoenic	NULL	909-555-0129	2007-08-02	2-5 Miles
11277	62	AW00011277	NULL	Charles	P	Jackson	0	1963-06-10	M	NULL	M	charles15@adventure-works.com	80000.00	4	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	2	3400 Folson Drive	NULL	194-555-0175	2007-08-06	0-1 Miles
11278	614	AW00011278	NULL	Jonathan	NULL	Phillips	0	1963-08-20	S	NULL	M	jonathan35@adventure-works.com	90000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	1	8772 Rock Creek Way	NULL	967-555-0176	2006-03-19	10+ Miles
11279	616	AW00011279	NULL	Amanda	S	Cook	0	1963-09-12	M	NULL	F	amanda3@adventure-works.com	90000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	1	9187 Vista Del Sol	NULL	252-555-0177	2007-09-04	10+ Miles
11280	626	AW00011280	NULL	Robert	NULL	Collins	0	1963-08-21	M	NULL	M	robert45@adventure-works.com	90000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	1	5271 Sierra Road	NULL	966-555-0171	2008-01-02	10+ Miles
11281	301	AW00011281	NULL	Megan	J	Barnes	0	1963-10-10	S	NULL	F	megan53@adventure-works.com	110000.00	4	2	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	4	40 Ellis St.	NULL	807-555-0156	2006-03-16	5-10 Miles
11282	612	AW00011282	NULL	Christian	A	Thomas	0	1962-01-16	M	NULL	M	christian46@adventure-works.com	90000.00	5	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	4	5205 Coralie Drive	NULL	692-555-0172	2006-03-03	1-2 Miles
11283	299	AW00011283	NULL	Arturo	NULL	Lal	0	1962-10-26	M	NULL	M	arturo33@adventure-works.com	110000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	4593 Mendouno Dr.	NULL	638-555-0164	2007-11-30	1-2 Miles
11284	307	AW00011284	NULL	Theresa	NULL	Serrano	0	1962-03-27	M	NULL	F	theresa12@adventure-works.com	110000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	9007 S Royal Links Circle	NULL	777-555-0162	2007-08-10	1-2 Miles
11285	322	AW00011285	NULL	Jeremy	J	Anderson	0	1962-03-19	M	NULL	M	jeremy2@adventure-works.com	120000.00	1	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	4	7655 Greer Ave	NULL	940-555-0176	2008-01-28	2-5 Miles
11286	374	AW00011286	NULL	Hunter	D	Griffin	0	1962-03-03	M	NULL	M	hunter16@adventure-works.com	170000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	4	4079 Redbird Lane	NULL	410-555-0148	2006-03-24	2-5 Miles
11287	49	AW00011287	NULL	Henry	B	Garcia	0	1961-01-16	M	NULL	M	henry16@adventure-works.com	70000.00	5	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	3	3268 Hazelwood Lane	NULL	282-555-0185	2007-08-02	5-10 Miles
11288	301	AW00011288	NULL	Cindy	K	Sanchez	0	1961-09-16	M	NULL	F	cindy19@adventure-works.com	110000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	3	7062 Starflower Drive	NULL	198-555-0118	2007-09-06	2-5 Miles
11289	315	AW00011289	NULL	Maria	S	Carter	0	1961-03-07	M	NULL	F	maria53@adventure-works.com	130000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	1	8603 Elmhurst Lane	NULL	239-555-0158	2006-03-11	0-1 Miles
11290	334	AW00011290	NULL	Katelyn	NULL	Sanchez	0	1961-08-18	M	NULL	F	katelyn26@adventure-works.com	130000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	3	8869 Climbing Vine Court	NULL	395-555-0150	2006-03-23	2-5 Miles
11291	335	AW00011291	NULL	Jenna	NULL	Wright	0	1961-05-05	M	NULL	F	jenna19@adventure-works.com	130000.00	1	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	3	232 Pinnacle Drive	NULL	118-555-0191	2006-03-07	2-5 Miles
11292	361	AW00011292	NULL	Seth	NULL	Phillips	0	1961-11-05	S	NULL	M	seth42@adventure-works.com	150000.00	1	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	3	4361 Loftus Road	NULL	980-555-0196	2006-03-18	0-1 Miles
11293	632	AW00011293	NULL	Luke	S	Long	0	1955-05-27	S	NULL	M	luke28@adventure-works.com	60000.00	2	0	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	2	3177 Dover Way	NULL	786-555-0117	2007-08-28	1-2 Miles
11294	618	AW00011294	NULL	Dalton	P	Clark	0	1955-09-03	M	NULL	M	dalton18@adventure-works.com	60000.00	2	0	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	2	4381 Amazonas	NULL	388-555-0195	2008-03-28	1-2 Miles
11295	311	AW00011295	NULL	Taylor	G	Lewis	0	1954-05-16	S	NULL	F	taylor67@adventure-works.com	80000.00	2	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	1	2	8827 Ward Court	NULL	291-555-0174	2006-03-28	5-10 Miles
11296	616	AW00011296	NULL	Haley	NULL	Richardson	0	1935-10-07	S	NULL	F	haley10@adventure-works.com	50000.00	2	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	6203 Laurel Drive	NULL	620-555-0129	2006-03-04	5-10 Miles
11297	301	AW00011297	NULL	Noah	NULL	Coleman	0	1935-02-02	S	NULL	M	noah2@adventure-works.com	70000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	5562 Galindo Street	NULL	847-555-0167	2006-03-29	5-10 Miles
11298	307	AW00011298	NULL	Jon	NULL	Luo	0	1935-03-03	M	NULL	M	jon46@adventure-works.com	70000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	3560 River Rock Lane	NULL	127-555-0189	2006-03-15	1-2 Miles
11299	301	AW00011299	NULL	Orlando	E	Vazquez	0	1936-04-01	M	NULL	M	orlando14@adventure-works.com	70000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	8547 Catherine Way	NULL	757-555-0143	2006-03-29	1-2 Miles
11300	54	AW00011300	NULL	Fernando	NULL	Barnes	0	1960-03-03	M	NULL	M	fernando47@adventure-works.com	80000.00	5	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	3	7633 Greenhills Circle	NULL	469-555-0125	2007-08-04	1-2 Miles
11301	607	AW00011301	NULL	Cameron	L	Rodriguez	0	1960-06-09	M	NULL	M	cameron38@adventure-works.com	80000.00	5	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	4	1217 Mariposa	NULL	727-555-0119	2007-12-11	5-10 Miles
11302	539	AW00011302	NULL	Spencer	NULL	Russell	0	1960-12-12	S	NULL	M	spencer22@adventure-works.com	90000.00	4	3	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	3	2396 Mink Court	NULL	834-555-0131	2006-03-09	1-2 Miles
11303	614	AW00011303	NULL	Julia	NULL	Coleman	0	1960-10-11	S	NULL	F	julia72@adventure-works.com	90000.00	4	3	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	3	3128 Ramsey Circle	NULL	907-555-0170	2006-03-05	1-2 Miles
11304	547	AW00011304	NULL	Julia	B	Garcia	0	1960-03-17	M	NULL	F	julia38@adventure-works.com	100000.00	0	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	1	0	6179 Mt. Hamilton Dr.	NULL	923-555-0183	2007-09-21	5-10 Miles
11305	307	AW00011305	NULL	Sean	A	Evans	0	1960-06-19	M	NULL	M	sean31@adventure-works.com	110000.00	3	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	4	7118 Elliott Dr.	NULL	791-555-0174	2007-09-26	2-5 Miles
11306	312	AW00011306	NULL	Micah	A	Zhou	0	1960-06-22	M	NULL	M	micah19@adventure-works.com	110000.00	3	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	4	6105 Brownstone Rd	NULL	497-555-0185	2008-01-01	2-5 Miles
11307	314	AW00011307	NULL	Hunter	P	Rodriguez	0	1954-11-04	M	NULL	M	hunter53@adventure-works.com	80000.00	2	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Skilled Manual	Obrero especializado	Technicien	1	2	4343 Cook Street	NULL	996-555-0142	2006-03-07	5-10 Miles
11308	546	AW00011308	NULL	Ian	T	Gonzales	0	1954-03-05	M	NULL	M	ian57@adventure-works.com	60000.00	2	0	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	0	2	7122 Athene Dr.	NULL	904-555-0153	2008-03-10	1-2 Miles
11309	536	AW00011309	NULL	Victoria	NULL	Lewis	0	1954-06-12	S	NULL	F	victoria20@adventure-works.com	60000.00	2	0	High School	Educación secundaria	Bac + 2	Professional	Profesional	Cadre	1	2	4426 Tanager Road	NULL	586-555-0191	2008-01-10	5-10 Miles
11310	360	AW00011310	NULL	Erin	A	Sanders	0	1953-07-09	S	NULL	F	erin7@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	7541 Black Point Pl	NULL	233-555-0160	2008-02-13	5-10 Miles
11311	626	AW00011311	NULL	Gabrielle	D	Lopez	0	1953-08-24	S	NULL	F	gabrielle63@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	0	2	8619 Parkside Dr.	NULL	783-555-0174	2007-10-20	1-2 Miles
11312	626	AW00011312	NULL	Sara	NULL	Richardson	0	1953-04-03	S	NULL	F	sara10@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	7375 Kipling Court	NULL	296-555-0174	2007-11-18	5-10 Miles
11313	632	AW00011313	NULL	Trevor	NULL	Jenkins	0	1953-02-27	S	NULL	M	trevor6@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	4697 Yosemite Dr.	NULL	120-555-0129	2007-11-08	5-10 Miles
11314	618	AW00011314	NULL	Mya	NULL	Flores	0	1953-12-21	S	NULL	F	mya13@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	0	2	8439 Rio Grande Drive	Unit A	522-555-0140	2007-08-29	1-2 Miles
11315	632	AW00011315	NULL	Hailey	J	Ward	0	1953-10-01	S	NULL	F	hailey12@adventure-works.com	70000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	0	2	6321 Maya	NULL	767-555-0151	2007-11-21	1-2 Miles
11316	51	AW00011316	NULL	Luke	NULL	Allen	0	1953-11-17	M	NULL	M	luke52@adventure-works.com	60000.00	3	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	419 Deermeadow Way	NULL	786-555-0133	2007-07-16	5-10 Miles
11317	548	AW00011317	NULL	Victoria	D	Russell	0	1952-09-17	S	NULL	F	victoria66@adventure-works.com	40000.00	3	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	2	9268 Keller Ridge	NULL	663-555-0197	2006-03-04	5-10 Miles
11318	614	AW00011318	NULL	Jessica	NULL	Wilson	0	1952-10-26	S	NULL	F	jessica54@adventure-works.com	40000.00	3	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Professional	Profesional	Cadre	0	2	1652 Willcrest Circle	NULL	702-555-0180	2008-04-19	1-2 Miles
11319	348	AW00011319	NULL	Jade	E	Bailey	0	1937-04-27	M	NULL	F	jade13@adventure-works.com	70000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	0	2	8119 Northridge Ct	# 1	819-555-0160	2006-03-12	1-2 Miles
11320	325	AW00011320	NULL	Morgan	M	Hill	0	1937-06-26	M	NULL	F	morgan19@adventure-works.com	80000.00	4	0	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	2	6951 Harmony Way	NULL	510-555-0120	2007-12-17	5-10 Miles
11321	612	AW00011321	NULL	Terrance	D	Raman	0	1938-07-08	M	NULL	M	terrance9@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	2297 Via Valencia	NULL	879-555-0124	2007-08-27	5-10 Miles
11322	611	AW00011322	NULL	Sydney	NULL	Garcia	0	1938-03-15	M	NULL	F	sydney78@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	252 Hemlock Drive	NULL	783-555-0116	2007-09-25	5-10 Miles
11323	314	AW00011323	NULL	Jose	NULL	Patterson	0	1938-06-20	S	NULL	M	jose33@adventure-works.com	120000.00	2	4	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	3	648 Newport Drive	NULL	768-555-0153	2006-03-13	5-10 Miles
11324	325	AW00011324	NULL	Zachary	NULL	Anderson	0	1939-05-14	M	NULL	M	zachary39@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	2476 Mt. Whitney Way	NULL	693-555-0118	2006-03-29	1-2 Miles
11325	637	AW00011325	NULL	Elijah	E	Ross	0	1939-07-02	S	NULL	M	elijah7@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	6679 Cornelius Dr	NULL	409-555-0142	2006-03-22	5-10 Miles
11326	300	AW00011326	NULL	Rafael	M	Xie	0	1939-06-26	M	NULL	M	rafael26@adventure-works.com	130000.00	2	3	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	4	369 Peabody Road	NULL	663-555-0137	2006-03-18	0-1 Miles
11327	301	AW00011327	NULL	Jaime	C	Moreno	0	1940-03-04	M	NULL	M	jaime48@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	83 Mountain View Blvd	NULL	457-555-0178	2006-03-29	5-10 Miles
11328	55	AW00011328	NULL	Julian	M	Griffin	0	1940-01-01	M	NULL	M	julian20@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	7398 Withersed Lane	NULL	636-555-0197	2007-07-09	5-10 Miles
11329	311	AW00011329	NULL	Andy	NULL	Alvarez	0	1940-07-25	S	NULL	M	andy9@adventure-works.com	90000.00	5	0	Bachelors	Licenciatura	Bac + 4	Management	Gestión	Direction	1	2	9466 Morning Glory Dr.	NULL	367-555-0172	2006-03-28	5-10 Miles
11330	59	AW00011330	NULL	Ryan	M	Thompson	0	1940-05-13	M	NULL	M	ryan38@adventure-works.com	110000.00	2	4	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	1	3407 Pinon Dr.	NULL	138-555-0142	2007-08-16	2-5 Miles
11331	63	AW00011331	NULL	Samantha	NULL	Jenkins	0	1968-07-06	M	NULL	F	samantha32@adventure-works.com	90000.00	4	4	Partial College	Estudios universitarios (en curso)	Baccalauréat	Skilled Manual	Obrero especializado	Technicien	1	2	1046 Cloverleaf Circle	NULL	936-555-0152	2007-08-11	1-2 Miles
11332	153	AW00011332	NULL	Deanna	D	Ramos	0	1962-10-04	S	NULL	F	deanna44@adventure-works.com	10000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Manual	Obrero	Ouvrier	1	0	Roßstr 9938	NULL	1 (11) 500 555-0138	2006-04-17	0-1 Miles
11333	261	AW00011333	NULL	Emily	R	Miller	0	1962-07-10	M	NULL	F	emily6@adventure-works.com	20000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	9075 Calle Verde	NULL	1 (11) 500 555-0110	2005-09-21	0-1 Miles
11334	269	AW00011334	NULL	Nicole	NULL	Brown	0	1961-03-22	M	NULL	F	nicole4@adventure-works.com	10000.00	1	0	Bachelors	Licenciatura	Bac + 4	Manual	Obrero	Ouvrier	1	0	1135 W St.	NULL	1 (11) 500 555-0187	2005-09-04	0-1 Miles
11335	120	AW00011335	NULL	Carla	L	Raman	0	1961-06-24	M	NULL	F	carla14@adventure-works.com	10000.00	1	0	Bachelors	Licenciatura	Bac + 4	Manual	Obrero	Ouvrier	1	0	Winterfeldtstr 255	NULL	1 (11) 500 555-0124	2006-04-25	0-1 Miles
11336	204	AW00011336	NULL	Shaun	NULL	Raji	0	1962-03-12	M	NULL	M	shaun21@adventure-works.com	20000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	44, rue du Départ	NULL	1 (11) 500 555-0122	2007-03-31	0-1 Miles
11337	273	AW00011337	NULL	Jerome	NULL	Romero	0	1961-09-21	M	NULL	M	jerome7@adventure-works.com	10000.00	1	0	Bachelors	Licenciatura	Bac + 4	Manual	Obrero	Ouvrier	1	0	7289 Brookview Dr.	NULL	1 (11) 500 555-0112	2005-09-09	0-1 Miles
11338	154	AW00011338	NULL	Frank	F	Navarro	0	1961-08-10	M	NULL	M	frank17@adventure-works.com	20000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	Buergermeister-ulrich-str 2987	NULL	1 (11) 500 555-0139	2006-04-13	0-1 Miles
11339	202	AW00011339	NULL	Dennis	M	She	0	1961-07-08	S	NULL	M	dennis25@adventure-works.com	20000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	828, rue de Berri	NULL	1 (11) 500 555-0141	2007-04-10	0-1 Miles
11340	192	AW00011340	NULL	Melody	C	Munoz	0	1936-04-06	M	NULL	F	melody8@adventure-works.com	10000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	9, avenue Reille	NULL	1 (11) 500 555-0147	2007-04-30	0-1 Miles
11341	236	AW00011341	NULL	Randy	A	Zeng	0	1936-08-21	M	NULL	M	randy24@adventure-works.com	20000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	2334 Brandywine Way	NULL	1 (11) 500 555-0144	2005-10-12	0-1 Miles
11342	191	AW00011342	NULL	Marshall	L	Wang	0	1962-03-11	M	NULL	M	marshall0@adventure-works.com	30000.00	5	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	68062, rue des Grands Champs	NULL	1 (11) 500 555-0161	2008-01-13	0-1 Miles
11343	264	AW00011343	NULL	Arthur	P	Carlson	0	1958-09-13	M	NULL	M	arthur41@adventure-works.com	10000.00	1	0	Bachelors	Licenciatura	Bac + 4	Manual	Obrero	Ouvrier	1	0	6507 Fieldcrest Dr.	NULL	1 (11) 500 555-0166	2005-10-05	0-1 Miles
11344	262	AW00011344	NULL	Jessie	NULL	Jimenez	0	1957-07-24	M	NULL	F	jessie3@adventure-works.com	10000.00	1	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	0	5723 C Wharton Way	NULL	1 (11) 500 555-0193	2005-11-13	0-1 Miles
11345	224	AW00011345	NULL	Robin	NULL	Ramos	0	1957-03-12	S	NULL	F	robin13@adventure-works.com	10000.00	1	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	0	6, rue de l´Esplanade	NULL	1 (11) 500 555-0111	2007-04-25	0-1 Miles
11346	196	AW00011346	NULL	Deanna	E	Gutierrez	0	1955-05-22	S	NULL	F	deanna37@adventure-works.com	10000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Attaché de Presse	Place d´ Armes	1 (11) 500 555-0112	2007-04-04	0-1 Miles
11347	156	AW00011347	NULL	Roy	T	Navarro	0	1955-12-23	M	NULL	M	roy30@adventure-works.com	10000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Viktoria-Luise-Platz 43	NULL	1 (11) 500 555-0137	2007-09-17	0-1 Miles
11348	151	AW00011348	NULL	Shawn	NULL	Rai	0	1955-09-22	M	NULL	M	shawn19@adventure-works.com	10000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Westheimer Straße 7606	NULL	1 (11) 500 555-0117	2007-10-02	0-1 Miles
11349	134	AW00011349	NULL	Mindy	J	Luo	0	1954-09-03	M	NULL	F	mindy10@adventure-works.com	10000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	Brunnenstr 7566	Verkaufsabteilung	1 (11) 500 555-0194	2008-07-16	2-5 Miles
11350	265	AW00011350	NULL	Cara	NULL	Zhou	0	1937-01-14	M	NULL	F	cara5@adventure-works.com	30000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	7280 Greendell Pl	NULL	1 (11) 500 555-0118	2007-08-09	0-1 Miles
11351	253	AW00011351	NULL	Anne	R	Ramos	0	1939-04-06	S	NULL	F	anne19@adventure-works.com	20000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	7113 Eastgate Ave.	NULL	1 (11) 500 555-0148	2005-12-13	0-1 Miles
11352	222	AW00011352	NULL	Raymond	A	Rodriguez	0	1940-03-07	M	NULL	M	raymond20@adventure-works.com	10000.00	2	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	24, impasse Ste-Madeleine	NULL	1 (11) 500 555-0131	2007-11-02	0-1 Miles
11353	271	AW00011353	NULL	Carrie	L	Ortega	0	1941-06-11	S	NULL	F	carrie19@adventure-works.com	30000.00	1	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	1883 Cowell Rd.	NULL	1 (11) 500 555-0111	2005-12-13	0-1 Miles
11354	119	AW00011354	NULL	Deanna	NULL	Suarez	0	1942-02-23	M	NULL	F	deanna45@adventure-works.com	20000.00	1	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	0	Dunckerstr 22525	NULL	1 (11) 500 555-0146	2008-06-05	0-1 Miles
11355	275	AW00011355	NULL	Roberto	NULL	Gutierrez	0	1942-12-28	M	NULL	M	roberto11@adventure-works.com	40000.00	1	0	Graduate Degree	Estudios de postgrado	Bac + 3	Clerical	Administrativo	Employé	1	0	3545 Chickpea Ct.	NULL	1 (11) 500 555-0124	2008-03-29	0-1 Miles
11356	6	AW00011356	NULL	Terrence	NULL	Carson	0	1980-05-27	S	NULL	M	terrence15@adventure-works.com	10000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	1	6613 Thornhill Place	NULL	1 (11) 500 555-0189	2005-11-10	2-5 Miles
11357	21	AW00011357	NULL	Ramon	NULL	Ye	0	1979-03-23	S	NULL	M	ramon9@adventure-works.com	10000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	1	3245 Vista Oak Dr.	NULL	1 (11) 500 555-0143	2005-12-19	2-5 Miles
11358	2	AW00011358	NULL	Cynthia	NULL	Malhotra	0	1978-11-11	S	NULL	F	cynthia9@adventure-works.com	10000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	1	6757 Pamplona Ct.	NULL	1 (11) 500 555-0187	2005-12-29	0-1 Miles
11359	7	AW00011359	NULL	Jarrod	NULL	Prasad	0	1978-09-04	S	NULL	M	jarrod9@adventure-works.com	10000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	0	1	7657 H St.	NULL	1 (11) 500 555-0154	2005-12-14	0-1 Miles
11360	26	AW00011360	NULL	Tyrone	NULL	Serrano	0	1978-08-02	S	NULL	M	tyrone15@adventure-works.com	10000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Manual	Obrero	Ouvrier	1	1	3767 View Dr.	NULL	1 (11) 500 555-0176	2005-12-28	2-5 Miles
11361	10	AW00011361	NULL	Cindy	G	Ramos	0	1977-04-28	M	NULL	F	cindy22@adventure-works.com	10000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	1	2	6565 Jamie Way	NULL	1 (11) 500 555-0173	2008-04-03	0-1 Miles
11362	33	AW00011362	NULL	Damien	M	Shan	0	1977-11-11	M	NULL	M	damien26@adventure-works.com	10000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	2	5312 Riverwood Circle	NULL	1 (11) 500 555-0142	2007-09-30	0-1 Miles
11363	35	AW00011363	NULL	Julian	NULL	Ross	0	1977-10-20	S	NULL	M	julian5@adventure-works.com	10000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	2	3346 Larkwood Ct.	NULL	1 (11) 500 555-0126	2005-12-09	0-1 Miles
11364	34	AW00011364	NULL	Jennifer	NULL	Collins	0	1979-09-23	S	NULL	F	jennifer6@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	0	4536 Killdeer Court	NULL	1 (11) 500 555-0196	2005-12-08	2-5 Miles
11365	29	AW00011365	NULL	Brittney	NULL	Sun	0	1979-06-09	S	NULL	F	brittney12@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	0	8856 Mt. Wilson Way	NULL	1 (11) 500 555-0155	2005-12-01	1-2 Miles
11366	37	AW00011366	NULL	Virginia	R	Patel	0	1979-10-25	M	NULL	F	virginia4@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	3118 Creekside Drive	NULL	1 (11) 500 555-0146	2007-12-26	0-1 Miles
11367	12	AW00011367	NULL	Calvin	J	Nara	0	1979-02-22	M	NULL	M	calvin15@adventure-works.com	20000.00	0	0	Bachelors	Licenciatura	Bac + 4	Clerical	Administrativo	Employé	1	0	5795 Morning Glory Dr.	NULL	1 (11) 500 555-0193	2008-01-08	0-1 Miles
11368	26	AW00011368	NULL	Edward	NULL	Miller	0	1978-11-25	S	NULL	M	edward28@adventure-works.com	10000.00	1	1	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	0	598 Limeridge Drive	NULL	1 (11) 500 555-0151	2005-12-25	1-2 Miles
